
Cold	O
as	O
ice	substance
:	O
Wikinews	organization
interviews	O
Marymegan	person
Daly	person
on	O
unusual	animal
new	animal
sea	animal
anemone	animal

Tuesday	time
,	time
January	time
21	time
,	time
2014	time

How	O
did	O
you	person
come	O
to	O
be	O
involved	O
with	O
this	animal
discovery	animal

Frank	person
Rack	person
got	O
in	O
touch	O
after	O
they	person
returned	O
from	O
Antarctica	place
in	O
hopes	O
that	O
I	person
could	O
help	O
with	O
an	abstract
identification	abstract
on	abstract
the	abstract
anemone	abstract
.	O

What	O
was	O
your	event
first	event
reaction	event
upon	O
learning	O
there	O
was	O
an	abstract
undiscovered	abstract
ecosystem	abstract
under	O
the	place
ice	place
in	place
the	place
Ross	place
Sea	place
?	O

I	person
was	O
amazed	O
and	O
really	O
excited	O
.	O

I	person
think	O
to	O
say	O
it	abstract
was	O
unexpected	O
is	O
inaccurate	O
,	O
because	O
it	O
implies	O
that	O
there	O
was	O
a	abstract
well-founded	abstract
expectation	abstract
of	abstract
something	abstract
.	O

The	object
technology	object
that	object
Frank	object
and	object
his	object
colleagues	object
are	object
using	object
to	O
explore	O
the	place
ice	place
is	O
so	O
important	O
because	O
,	O
given	O
our	quantity
lack	quantity
of	quantity
data	quantity
,	O
we	O
have	O
no	object
reasonable	object
expectation	object
of	O
what	O
it	abstract
should	O
be	O
like	O
,	O
or	O
what	O
it	abstract
should	O
n't	O
be	O
like	O
.	O

There	O
's	O
a	event
return	event
trip	event
planned	O
hopefully	O
for	O
2015	time
,	O
with	O
both	O
biologists	person
and	O
ANDRILL	person
geologists	person
.	O

Are	O
you	person
intending	O
to	O
go	O
there	place
yourself	person
?	O

I	person
would	O
love	O
to	O
.	O

But	O
I	person
am	O
also	O
happy	O
to	O
not	O
go	O
,	O
as	O
long	O
as	O
someone	O
collects	O
more	animal
animals	animal
on	O
my	person
behalf	O
!	O

What	abstract
I	abstract
want	abstract
to	abstract
do	abstract
with	abstract
the	abstract
animals	abstract
requires	O
new	substance
material	substance
preserved	O
in	O
diverse	O
ways	O
,	O
but	O
it	abstract
does	O
n't	O
require	O
me	person
to	O
be	O
there	place
.	O

Although	O
I	person
am	O
sure	O
that	O
being	O
there	place
would	O
enhance	O
my	abstract
understanding	abstract
of	abstract
the	abstract
animals	abstract
and	abstract
the	abstract
system	abstract
in	abstract
which	abstract
they	abstract
live	abstract
,	O
and	O
would	O
help	O
me	person
formulate	O
more	abstract
and	abstract
better	abstract
questions	abstract
about	abstract
the	abstract
anemones	abstract
,	O
ship	abstract
time	abstract
is	O
expensive	O
,	O
especially	O
in	O
Antarctica	place
,	O
and	O
if	O
there	O
are	O
biologists	person
whose	O
contribution	O
is	O
predicated	O
on	O
being	O
there	O
,	O
they	person
should	O
have	O
priority	O
to	O
be	O
there	place
.	O

These	animal
animals	animal
are	O
shrouded	O
in	O
mystery	O
.	O

Some	abstract
of	abstract
the	abstract
most	abstract
intriguing	abstract
questions	abstract
are	O
chemical	O
;	O
do	O
they	animal
produce	O
some	substance
kind	substance
of	substance
antifreeze	substance
,	O
and	O
is	O
that	abstract
orange	abstract
glow	abstract
in	abstract
the	abstract
ROV	abstract
lights	abstract
their	animal
own	O
?	O

Talk	O
us	person
through	O
the	abstract
difficulties	abstract
encountered	O
when	O
trying	O
to	O
find	O
answers	abstract
with	O
the	object
specimens	object
on	object
hand	object
.	O

The	object
samples	object
we	person
have	O
are	O
small	O
in	O
terms	O
of	O
numbers	O
and	O
they	object
are	O
all	O
preserved	O
in	O
formalin	substance
(	O
a	substance
kind	substance
of	substance
formaldehyde	substance
solution	substance
)	O
.	O

The	substance
formalin	substance
is	O
great	O
for	O
preserving	O
structures	abstract
,	O
but	O
for	O
anemones	animal
,	O
it	substance
prevents	O
study	O
of	O
DNA	substance
or	O
of	O
the	abstract
chemistry	abstract
of	abstract
the	abstract
body	abstract
.	O

This	O
means	O
we	person
ca	O
n't	O
look	O
at	O
the	abstract
issue	abstract
you	abstract
raise	abstract
with	abstract
these	abstract
animals	abstract
.	O

What	O
we	person
could	O
do	O
,	O
however	O
,	O
was	O
to	O
study	O
anatomy	abstract
and	O
figure	O
out	O
what	O
it	abstract
is	O
,	O
so	O
that	O
when	O
we	person
have	O
samples	object
preserved	O
for	O
studying	O
e.g.	O
,	O
the	abstract
genome	abstract
,	abstract
transcriptome	abstract
,	abstract
or	abstract
metabolome	abstract
,	O
or	O
conduct	O
tests	O
of	O
the	substance
fluid	substance
in	substance
the	substance
burrows	substance
or	substance
in	substance
the	substance
animals	substance
themselves	substance
,	O
we	person
can	O
make	O
precise	abstract
comparisons	abstract
,	O
and	O
figure	O
out	O
what	O
these	animal
animals	animal
have	O
or	O
do	O
(	O
metabolically	O
or	O
chemically	O
)	O
that	O
lets	O
them	animal
live	O
where	place
they	place
live	place
.	O

Just	O
knowing	O
a	O
whole	O
lot	O
about	O
a	animal
single	animal
species	animal
is	O
n't	O
very	O
useful	O
,	O
even	O
if	O
that	animal
animal	animal
is	O
as	O
special	O
as	O
these	animal
clearly	O
are	O
-	O

we	person
need	O
to	O
know	O
what	O
about	O
them	animal
is	O
different	O
and	O
thus	O
related	O
to	O
living	O
in	O
this	O
strange	O
way	O
.	O

The	O
only	O
way	O
to	O
get	O
at	O
what	O
's	O
different	O
is	O
to	O
make	O
comparisons	abstract
with	O
close	animal
relatives	animal
.	O

We	person
can	O
start	O
that	O
side	O
of	O
the	O
work	O
now	O
,	O
anticipating	O
having	O
more	animal
beasts	animal
in	O
the	O
future	O
.	O

In	O
terms	O
of	O
their	abstract
glow	abstract
,	O
I	person
suspect	O
that	O
it	abstract
's	O
not	O
theirs	animal
-	O

although	O
luminescence	abstract
is	O
common	O
in	O
anemone	animal
relatives	animal
,	O
they	animal
do	O
n't	O
usually	O
make	O
light	abstract
themselves	O
.	O

They	animal
do	O
make	O
a	O
host	O
of	O
florescent	substance
proteins	substance
,	O
and	O
these	substance
may	O
interact	O
with	O
the	abstract
light	abstract
of	abstract
the	abstract
ROV	abstract
to	O
give	O
that	abstract
gorgeous	abstract
glow	abstract
.	O

What	O
analysis	O
did	O
you	O
perform	O
on	O
the	object
specimens	object
and	O
what	O
equipment	object
was	O
used	O
?	O

I	person
used	O
a	object
dissecting	object
scope	object
to	O
look	O
at	O
the	abstract
animal	abstract
's	abstract
external	abstract
anatomy	abstract
and	O
overall	abstract
body	abstract
organization	abstract
(	O
magnification	quantity
of	quantity
60	quantity
X	quantity
)	O
.	O

I	person
embedded	O
a	animal
few	animal
of	animal
the	animal
animals	animal
in	O
wax	O
and	O
then	O
cut	O
them	animal
into	O
very	object
thin	object
slices	object
using	O
a	O
microtome	object
,	O
mounted	O
the	object
slices	object
on	O
microscope	object
slides	object
,	O
stained	O
the	object
slices	object
to	O
enhance	O
contrast	O
,	O
and	O
then	O
looked	O
at	O
those	object
slides	object
under	O
a	O
compound	object
microscope	object

(	O
that	O
's	O
how	O
I	person
got	O
the	object
pictures	object
of	object
the	object
muscles	object
etc	object
in	O
the	abstract
paper	abstract
)	O
.	O

I	person
used	O
that	object
same	object
compound	object
scope	object
to	O
look	O
at	O
squashed	object
bits	object
of	object
tissue	object
to	O
see	O
the	object
stinging	object
capsules	object
(	O
=	O
nematocysts	object
)	O
.	O

I	event
compared	event
the	event
things	event
I	event
saw	event
under	event
the	event
'scopes	event
to	event
what	event
had	event
been	event
published	event
on	event
other	event
species	event
in	event
this	event
group	event
.	O

